id,storm,year,month,day,time,start_lat,start_lon,stop_lat,stop_lon,istor,F-EF-Rating,class
NTX,AD2019,2019,9,5,1358,33.88,-78.73,33.88,-78.73,0,-1,0
NTY,AD2019,2019,9,5,1442,34.16,-77.97,34.16,-77.97,0,-1,0
NTBB,AD2019,2019,9,5,1710,34.37,-77.88,34.37,-77.88,0,-1,0
NTCC,AD2019,2019,9,5,1113,34.33,-77.38,34.33,-77.38,0,-1,0
NTDD,AD2019,2019,9,5,1139,34.44,-77.32,34.44,-77.32,0,-1,0
NTEE,AD2019,2019,9,5,1240,34.66,-77.13,34.66,-77.13,0,-1,0
NTGG,AD2019,2019,9,5,1311,34.51,-77.38,34.51,-77.38,0,-1,0
NTHH,AD2019,2019,9,5,1447,34.64,-77.6,34.64,-77.6,0,-1,0
NTLL,AD2019,2019,9,5,2017,34.99,-77.65,34.99,-77.65,0,-1,0
NTWW,AD2019,2019,9,5,2054,34.86,-76.78,34.86,-76.78,0,-1,0
NTNN,AD2019,2019,9,5,2217,35.23,-77.34,35.23,-77.34,0,-1,0
NTOO,AD2019,2019,9,5,2353,35.48,-76.58,35.48,-76.58,0,-1,0
NTQQ,AD2019,2019,9,5,1945,34.95,-78.63,34.95,-78.63,0,-1,0
NTTT,AD2019,2019,9,6,332,36.07,-76.4,36.07,-76.4,0,-1,0
201909050837,AD2019,2019,9,5,837,33.8679,-78.6147,33.8918,-78.6925,1,1,1
201909050919,AD2019,2019,9,5,919,33.9687,-77.9403,34.0011,-78.0007,1,0,1
201909050923,AD2019,2019,9,5,923,34.0623,-78.265,34.0768,-78.3061,1,1,1
201909050945,AD2019,2019,9,5,945,33.669,-79.0569,33.6683,-79.0583,1,0,1
201909051017,AD2019,2019,9,5,1017,34.2214,-77.8995,34.2484,-77.9278,1,0,1
201909051037-1,AD2019,2019,9,5,1037,34.2519,-78.2469,34.2621,-78.2819,1,0,1
201909051037-2,AD2019,2019,9,5,1037,33.8371,-78.6725,33.8359,-78.6775,1,0,1
201909051039,AD2019,2019,9,5,1039,34.2749,-77.8726,34.2777,-77.8769,1,0,1
201909051058,AD2019,2019,9,5,1058,33.8736,-78.4796,33.9503,-78.613,1,2,1
201909051121,AD2019,2019,9,5,1121,34.4195,-78.2565,34.4641,-78.3227,1,0,1
201909051145,AD2019,2019,9,5,1145,34.4843,-77.8268,34.5431,-77.9298,1,0,1
201909051302,AD2019,2019,9,5,1302,34.6564,-77.0524,34.7957,-77.2154,1,2,1
201909051548,AD2019,2019,9,5,1548,34.278,-77.734,34.304,-77.773,1,1,1
201909051619,AD2019,2019,9,5,1619,34.4051,-77.9361,34.4416,-78.0205,1,1,1
201909051637,AD2019,2019,9,5,1637,35.1705,-77.745,35.1705,-77.745,1,-1,1
201909051710,AD2019,2019,9,5,1710,34.6028,-77.7754,34.6222,-77.8491,1,0,1
201909051753,AD2019,2019,9,5,1753,35.3348,-78.0654,35.3258,-78.0673,1,0,1
201909051838,AD2019,2019,9,5,1838,35.3502,-77.1198,35.3801,-77.2152,1,0,1
201909052007,AD2019,2019,9,5,2007,35.6821,-77.8204,35.6813,-77.8355,1,1,1
201909052032,AD2019,2019,9,5,2032,35.5033,-78.3401,35.5042,-78.3382,1,0,1
201909052100,AD2019,2019,9,5,2100,35.1061,-77.038,35.1069,-77.0391,1,0,1
201909060439,AD2019,2019,9,6,439,36.27,-76.4402,36.2701,-76.4419,1,0,1
201909060444,AD2019,2019,9,6,444,36.25,-76.5,36.2501,-76.5017,1,0,1
NTA,AE2017,2017,7,31,1449,27.53,-82.64,27.53,-82.64,0,-1,0
NTB,AE2017,2017,8,1,56,27.05,-80.61,27.05,-80.61,0,-1,0
NTC,AE2017,2017,8,1,159,26.71,-80.61,26.71,-80.61,0,-1,0
202007111931,AF2020,2020,7,11,1931,43.8952,-70.7593,43.9474,-70.6933,1,0,2
NTMM,AF2018,2018,9,15,1512,34.57,-77.94,34.57,-77.94,0,-1,0
NTNN,AF2018,2018,9,15,2201,34.38,-77.86,34.38,-77.86,0,-1,0
NTN,AF2018,2018,9,16,6,34.29,-77.89,34.29,-77.89,0,-1,0
NTK,AF2018,2018,9,16,28,34.27,-77.76,34.27,-77.76,0,-1,0
NTL,AF2018,2018,9,16,48,34.25,-77.76,34.25,-77.76,0,-1,0
NTQ,AF2018,2018,9,16,227,34.47,-78.03,34.47,-78.03,0,-1,0
NTQQ,AF2018,2018,9,16,231,34.5,-77.88,34.5,-77.88,0,-1,0
NTP,AF2018,2018,9,16,422,34.18,-77.86,34.18,-77.86,0,-1,0
NTA,AF2018,2018,9,16,1550,33.56,-79.04,33.56,-79.04,0,-1,0
NTY,AF2018,2018,9,17,203,34.68,-77.84,34.68,-77.84,0,-1,0
NTT,AF2018,2018,9,17,228,33.78,-79.02,33.78,-79.02,0,-1,0
NTU,AF2018,2018,9,17,422,33.89,-78.92,33.89,-78.92,0,-1,0
NTW,AF2018,2018,9,17,638,34.24,-78.76,34.24,-78.76,0,-1,0
NTZ,AF2018,2018,9,13,1500,35.4,-79.23,35.4,-79.23,0,-1,0
NTRR,AF2018,2018,9,13,2214,35.31,-75.42,35.31,-75.42,0,-1,0
NTSS,AF2018,2018,9,14,49,35.21,-75.59,35.21,-75.59,0,-1,0
NTTT,AF2018,2018,9,14,1229,34.89,-76.47,34.89,-76.47,0,-1,0
NTUU,AF2018,2018,9,14,1424,34.9,-76.6,34.9,-76.6,0,-1,0
NTZZ,AF2018,2018,9,14,1757,34.91,-77.2,34.91,-77.2,0,-1,0
NTXX,AF2018,2018,9,14,1810,34.75,-76.51,34.75,-76.51,0,-1,0
NTFF,AF2018,2018,9,15,231,35.06,-77.5,35.06,-77.5,0,-1,0
NTJJ,AF2018,2018,9,15,314,34.69,-77.06,34.69,-77.06,0,-1,0
NTCC,AF2018,2018,9,15,358,34.61,-77.02,34.61,-77.02,0,-1,0
NTDD,AF2018,2018,9,15,542,34.63,-77.3,34.63,-77.3,0,-1,0
NTKK,AF2018,2018,9,15,835,35.16,-77.62,35.16,-77.62,0,-1,0
NTLL,AF2018,2018,9,15,1529,34.47,-77.32,34.47,-77.32,0,-1,0
NTPP,AF2018,2018,9,16,200,34.69,-77.9,34.69,-77.9,0,-1,0
NTQQQ,AF2018,2018,9,16,2027,37.42,-79.38,37.42,-79.38,0,-1,0
NTRRR,AF2018,2018,9,17,2023,36.81,-78.67,36.81,-78.67,0,-1,0
NTSSS,AF2018,2018,9,18,253,37.7,-78.5,37.7,-78.5,0,-1,0
NTBBB,AF2018,2018,9,14,32,35.65,-77.79,35.65,-77.79,0,-1,0
NTEEE,AF2018,2018,9,14,701,36.32,-77.93,36.32,-77.93,0,-1,0
NTFFF,AF2018,2018,9,14,713,36.17,-77.78,36.17,-77.78,0,-1,0
NTDDD,AF2018,2018,9,14,1639,35.9,-77.36,35.9,-77.36,0,-1,0
NTCCC,AF2018,2018,9,14,1705,35.95,-77.7,35.95,-77.7,0,-1,0
NTGGG,AF2018,2018,9,14,2124,36.34,-78.64,36.34,-78.64,0,-1,0
NTHH,AF2018,2018,9,15,219,35.19,-77.81,35.19,-77.81,0,-1,0
NTII,AF2018,2018,9,15,858,35.26,-77.86,35.26,-77.86,0,-1,0
NTD,AF2018,2018,9,16,1920,34.52,-79.36,34.52,-79.36,0,-1,0
NTE,AF2018,2018,9,16,1956,34.72,-79.4,34.72,-79.4,0,-1,0
NTHHH,AF2018,2018,9,16,2207,36.27,-78.29,36.27,-78.29,0,-1,0
NTF,AF2018,2018,9,16,2216,34.62,-79.38,34.62,-79.38,0,-1,0
NTIII,AF2018,2018,9,17,955,35.42,-77.97,35.42,-77.97,0,-1,0
NTLLL,AF2018,2018,9,17,1132,35.99,-78.98,35.99,-78.98,0,-1,0
NTMMM,AF2018,2018,9,17,1215,35.99,-78.89,35.99,-78.89,0,-1,0
NTPPP,AF2018,2018,9,14,1417,36.45,-75.81,36.45,-75.81,0,-1,0
NTOOO,AF2018,2018,9,14,1452,35.97,-76.85,35.97,-76.85,0,-1,0
NTTTT,AF2018,2018,9,14,2148,36.82,-77.62,36.82,-77.62,0,-1,0
NTVVV,AF2018,2018,9,17,1357,37.04,-78.29,37.04,-78.29,0,-1,0
NTWWW,AF2018,2018,9,17,1700,37.09,-78.08,37.09,-78.08,0,-1,0
NTYYY,AF2018,2018,9,17,1817,37.22,-78.32,37.22,-78.32,0,-1,0
NTCCCC,AF2018,2018,9,17,1948,37.67,-77.49,37.67,-77.49,0,-1,0
NTDDDD,AF2018,2018,9,17,1948,37.32,-78.11,37.32,-78.11,0,-1,0
NTFFFF,AF2018,2018,9,17,2043,37.53,-77.67,37.53,-77.67,0,-1,0
NTGGGG,AF2018,2018,9,17,1910,38.22,-77.46,38.22,-77.46,0,-1,0
201809131504,AF2018,2018,9,13,1504,35.3998,-76.2894,35.3854,-76.343,1,1,1
201809131523,AF2018,2018,9,13,1523,35.3215,-76.5837,35.3052,-76.594,1,1,1
201809132351,AF2018,2018,9,13,2351,34.925,-76.806,34.9197,-76.8137,1,1,1
201809141403,AF2018,2018,9,14,1403,35.96,-76.75,35.967,-76.7555,1,0,1
201809141457,AF2018,2018,9,14,1457,34.8524,-76.5645,34.8868,-76.5886,1,1,1
201809141558,AF2018,2018,9,14,1558,34.7925,-76.4652,34.8798,-76.5907,1,1,1
201809141712,AF2018,2018,9,14,1712,34.7745,-76.5536,34.8767,-76.6265,1,1,1
201809150112,AF2018,2018,9,15,112,35.1454,-77.6619,35.1894,-77.8113,1,0,1
201809150140,AF2018,2018,9,15,140,35.052,-77.5145,35.1035,-77.6411,1,0,1
201809150228,AF2018,2018,9,15,228,34.7704,-77.0973,34.8204,-77.1467,1,1,1
201809150700,AF2018,2018,9,15,700,34.6243,-77.2362,34.6595,-77.251,1,1,1
201809151907,AF2018,2018,9,15,1907,34.3466,-77.6978,34.351,-77.7045,1,0,2
201809152316,AF2018,2018,9,15,2316,34.2912,-77.8335,34.2932,-77.8437,1,1,1
201809160129,AF2018,2018,9,16,129,34.2955,-77.7814,34.2975,-77.7843,1,0,1
201809160241,AF2018,2018,9,16,241,34.5391,-78.1793,34.5421,-78.1852,1,1,1
201809160402,AF2018,2018,9,16,402,34.2759,-77.7979,34.2884,-77.8149,1,0,1
201809160409,AF2018,2018,9,16,409,34.31,-77.9,34.3143,-77.8967,1,0,2
201809160442,AF2018,2018,9,16,442,34.2176,-77.9007,34.2511,-77.9319,1,1,2
201809160448,AF2018,2018,9,16,448,34.1161,-77.9231,34.1574,-77.9829,1,1,1
201809160551,AF2018,2018,9,16,551,34.15,-77.9,34.1516,-77.9022,1,0,1
201809161124,AF2018,2018,9,16,1124,34.14,-78.06,34.1393,-78.0588,1,0,1
201809161616,AF2018,2018,9,16,1616,33.7,-78.87,33.7008,-78.8712,1,0,1
201809161617,AF2018,2018,9,16,1617,33.7201,-78.8751,33.7251,-78.879,1,0,1
201809161626,AF2018,2018,9,16,1626,34.3341,-79.3216,34.3375,-79.3212,1,0,1
201809161935,AF2018,2018,9,16,1935,34.62,-79.43,34.6206,-79.4276,1,0,1
201809161948,AF2018,2018,9,16,1948,34.4676,-79.3357,34.4966,-79.3696,1,0,1
201809162029,AF2018,2018,9,16,2029,34.5789,-79.2565,34.5822,-79.2569,1,0,1
201809162159,AF2018,2018,9,16,2159,34.5073,-79.3487,34.517,-79.3529,1,0,1
201809170116,AF2018,2018,9,17,116,34.01,-78.76,34.0119,-78.761,1,0,2
201809170238,AF2018,2018,9,17,238,34.1801,-78.8078,34.1819,-78.8037,1,1,1
201809170419,AF2018,2018,9,17,419,34.903,-78.504,34.992,-78.527,1,0,1
201809170755,AF2018,2018,9,17,755,35.4707,-77.9517,35.476,-77.9531,1,0,1
201809171106,AF2018,2018,9,17,1106,35.797,-77.868,35.81,-77.87,1,0,1
201809171435,AF2018,2018,9,17,1435,36.684,-78.444,36.795,-78.354,1,0,1
201809171733,AF2018,2018,9,17,1733,37.711,-77.685,37.721,-77.686,1,1,1
201809171846,AF2018,2018,9,17,1846,37.3208,-77.7684,37.4337,-77.6945,1,1,1
201809171932,AF2018,2018,9,17,1932,37.53,-77.58,37.6,-77.55,1,1,1
201809171938,AF2018,2018,9,17,1938,37.4065,-77.6107,37.5101,-77.5635,1,2,1
201809171955,AF2018,2018,9,17,1955,37.44,-77.85,37.45,-77.85,1,0,1
201809172005,AF2018,2018,9,17,2005,37.5272,-77.4973,37.5303,-77.4912,1,0,1
201809172014,AF2018,2018,9,17,2014,37.5728,-77.4537,37.5965,-77.4493,1,0,1
201809172023,AF2018,2018,9,17,2023,37.5372,-77.4909,37.557,-77.4936,1,0,1
201809172026,AF2018,2018,9,17,2026,37.6601,-77.4107,37.6601,-77.4107,1,0,1
NTF,AG2018,2018,9,5,1851,33.3,-88.52,33.3,-88.52,0,-1,0
NTE,AG2018,2018,9,5,0228,30.49,-87.0,30.49,-87.0,0,-1,0
NTB,AG2018,2018,9,5,0552,30.56,-87.57,30.56,-87.57,0,-1,0
NTC,AG2018,2018,9,5,0810,30.48,-86.75,30.48,-86.75,0,-1,0
NTD,AG2018,2018,9,5,0830,30.34,-86.47,30.34,-86.47,0,-1,0
NTA,AG2018,2018,9,4,2128,30.98,-86.01,30.98,-86.01,0,-1,0
NTH,AG2018,2018,9,8,2020,37.46,-84.96,37.46,-84.96,0,-1,0
NTL,AG2018,2018,9,8,2244,38.02,-86.48,38.02,-86.48,0,-1,0
201809052049,AG2018,2018,9,5,2049,33.3586,-89.5788,33.3566,-89.5786,1,0,1
201809081938,AG2018,2018,9,8,1938,37.9652,-86.7697,37.976,-86.7396,1,0,2
201809082051,AG2018,2018,9,8,2051,37.8113,-87.2577,37.822,-87.2192,1,1,1
201809082100,AG2018,2018,9,8,2100,37.7532,-87.2179,37.7559,-87.2071,1,0,2
201809082130,AG2018,2018,9,8,2130,37.854,-86.9853,37.8601,-86.9828,1,1,1
201809082136,AG2018,2018,9,8,2136,38.0008,-86.9434,38.0009,-86.9431,1,0,1
201809082242,AG2018,2018,9,8,2242,37.8969,-86.8838,37.9486,-86.8179,1,0,1
NTA,AH2020,2020,7,25,1151,29.46,-95.96,29.46,-95.96,0,-1,0
NTC,AH2020,2020,7,26,8,27.62,-97.87,27.62,-97.87,0,-1,0
NTD,AH2020,2020,7,26,53,27.94,-97.25,27.94,-97.25,0,-1,0
NTF,AH2020,2020,7,26,215,28.05,-97.53,28.05,-97.53,0,-1,0
NTG,AH2020,2020,7,26,229,27.85,-97.17,27.85,-97.17,0,-1,0
NTI,AH2020,2020,7,26,455,28.13,-98.07,28.13,-98.07,0,-1,0
NTJ,AH2020,2020,7,26,1337,28.46,-97.42,28.46,-97.42,0,-1,0
NTK,AH2020,2020,7,26,1538,27.74,-98.24,27.74,-98.24,0,-1,0
NTL,AH2020,2020,7,26,1600,27.89,-98.36,27.89,-98.36,0,-1,0
NTM,AH2020,2020,7,26,1728,27.29,-98.08,27.29,-98.08,0,-1,0
NTN,AH2020,2020,7,26,1815,27.23,-98.13,27.23,-98.13,0,-1,0
NTO,AH2020,2020,7,26,2003,27.97,-98.27,27.97,-98.27,0,-1,0
NTP,AH2020,2020,7,26,827,25.84,-97.42,25.84,-97.42,0,-1,0
NTQ,AH2020,2020,7,26,906,26.3,-97.59,26.3,-97.59,0,-1,0
NTR,AH2020,2020,7,26,1401,26.52,-98.16,26.52,-98.16,0,-1,0
NTS,AH2020,2020,7,26,1624,26.06,-98.07,26.06,-98.07,0,-1,0
NTT,AH2020,2020,7,26,1729,26.61,-97.68,26.61,-97.68,0,-1,0
NTU,AH2020,2020,7,26,1804,27.16,-98.05,27.16,-98.05,0,-1,0
202007251748,AH2020,2020,7,25,1748,28.16,-97.35,28.16,-97.35,1,-1,1
202007260311,AH2020,2020,7,26,311,28.11,-97.914,28.115,-97.955,1,0,1
202007260330,AH2020,2020,7,26,330,28.057,-97.895,28.062,-97.903,1,0,2
202007261010,AH2020,2020,7,26,1010,29.2917,-98.0723,29.3193,-98.1164,1,0,2
NTA,AH2017,2017,8,26,1640,30.08,-93.88,30.08,-93.88,0,-1,0
NTB,AH2017,2017,8,26,1731,30.16,-94.03,30.16,-94.03,0,-1,0
NTC,AH2017,2017,8,26,1940,30.35,-94.41,30.35,-94.41,0,-1,0
NTD,AH2017,2017,8,26,2038,31.1,-93.31,31.1,-93.31,0,-1,0
NTE,AH2017,2017,8,26,2117,30.2,-94.02,30.2,-94.02,0,-1,0
NTF,AH2017,2017,8,26,2130,30.63,-93.65,30.63,-93.65,0,-1,0
NTG,AH2017,2017,8,27,43,29.79,-93.56,29.79,-93.56,0,-1,0
NTH,AH2017,2017,8,27,1351,29.89,-94.08,29.89,-94.08,0,-1,0
NTI,AH2017,2017,8,27,1515,30.27,-94.07,30.27,-94.07,0,-1,0
NTJ,AH2017,2017,8,27,1850,31.09,-93.67,31.09,-93.67,0,-1,0
NTK,AH2017,2017,8,27,2129,29.73,-93.7,29.73,-93.7,0,-1,0
NTL,AH2017,2017,8,27,2302,29.63,-94.26,29.63,-94.26,0,-1,0
NTM,AH2017,2017,8,28,23,29.66,-94.15,29.66,-94.15,0,-1,0
NTN,AH2017,2017,8,28,254,29.7,-93.94,29.7,-93.94,0,-1,0
NTO,AH2017,2017,8,28,447,29.67,-93.67,29.67,-93.67,0,-1,0
NTP,AH2017,2017,8,28,842,29.71,-93.95,29.71,-93.95,0,-1,0
NTQ,AH2017,2017,8,28,1153,30.26,-92.49,30.26,-92.49,0,-1,0
NTR,AH2017,2017,8,28,1252,29.72,-92.56,29.72,-92.56,0,-1,0
NTS,AH2017,2017,8,28,1328,29.64,-92.59,29.64,-92.59,0,-1,0
NTT,AH2017,2017,8,28,1339,29.72,-91.56,29.72,-91.56,0,-1,0
NTU,AH2017,2017,8,28,1359,30.19,-93.08,30.19,-93.08,0,-1,0
NTV,AH2017,2017,8,28,1436,30.52,-93.86,30.52,-93.86,0,-1,0
NTW,AH2017,2017,8,28,1645,30.12,-91.83,30.12,-91.83,0,-1,0
NTX,AH2017,2017,8,28,1704,29.92,-91.56,29.92,-91.56,0,-1,0
NTY,AH2017,2017,8,28,1758,29.51,-91.3,29.51,-91.3,0,-1,0
NTZ,AH2017,2017,8,28,1802,29.81,-93.39,29.81,-93.39,0,-1,0
NTAA,AH2017,2017,8,28,1930,29.79,-94.04,29.79,-94.04,0,-1,0
NTAB,AH2017,2017,8,28,2119,29.97,-92.91,29.97,-92.91,0,-1,0
NTAC,AH2017,2017,8,28,2145,29.73,-93.01,29.73,-93.01,0,-1,0
NTAD,AH2017,2017,8,29,47,29.61,-92.72,29.61,-92.72,0,-1,0
NTAE,AH2017,2017,8,29,824,29.81,-94.1,29.81,-94.1,0,-1,0
NTAF,AH2017,2017,8,29,2253,30.34,-92.86,30.34,-92.86,0,-1,0
NTAG,AH2017,2017,8,26,1157,30.29,-97.09,30.29,-97.09,0,-1,0
NTAH,AH2017,2017,8,26,2030,31.18,-94.45,31.18,-94.45,0,-1,0
NTAI,AH2017,2017,8,26,2107,31.11,-94.38,31.11,-94.38,0,-1,0
NTAJ,AH2017,2017,8,28,1734,29.69,-90.31,29.69,-90.31,0,-1,0
NTAK,AH2017,2017,8,29,1027,29.16,-90.18,29.16,-90.18,0,-1,0
NTAL,AH2017,2017,8,29,1100,29.16,-90.11,29.16,-90.11,0,-1,0
NTAM,AH2017,2017,8,29,1900,29.98,-90.89,29.98,-90.89,0,-1,0
NTAN,AH2017,2017,8,29,2222,29.68,-90.05,29.68,-90.05,0,-1,0
NTAO,AH2017,2017,8,30,526,30.1,-90.57,30.1,-90.57,0,-1,0
NTAP,AH2017,2017,8,30,1647,30.39,-88.68,30.39,-88.68,0,-1,0
NTAQ,AH2017,2017,8,30,921,30.61,-87.62,30.61,-87.62,0,-1,0
NTAR,AH2017,2017,8,30,1634,30.74,-88.64,30.74,-88.64,0,-1,0
NTAS,AH2017,2017,8,30,1649,31.12,-89.14,31.12,-89.14,0,-1,0
NTAT,AH2017,2017,8,30,1758,31.16,-88.59,31.16,-88.59,0,-1,0
NTAU,AH2017,2017,8,30,2119,30.57,-87.48,30.57,-87.48,0,-1,0
NTAV,AH2017,2017,8,30,2215,31.76,-86.26,31.76,-86.26,0,-1,0
NTAW,AH2017,2017,8,30,2350,31.12,-88.58,31.12,-88.58,0,-1,0
NTAX,AH2017,2017,8,30,1532,31.16,-89.4,31.16,-89.4,0,-1,0
NTAY,AH2017,2017,8,30,1608,31.49,-89.45,31.49,-89.45,0,-1,0
NTAZ,AH2017,2017,8,30,1944,32.14,-90.6,32.14,-90.6,0,-1,0
NTBA,AH2017,2017,8,31,210,31.53,-90.23,31.53,-90.23,0,-1,0
NTBB,AH2017,2017,8,31,1505,32.76,-88.94,32.76,-88.94,0,-1,0
NTBC,AH2017,2017,8,31,1546,32.57,-88.46,32.57,-88.46,0,-1,0
NTBD,AH2017,2017,8,31,2049,33.42,-88.42,33.42,-88.42,0,-1,0
NTBE,AH2017,2017,8,31,2041,32.49,-87.65,32.49,-87.65,0,-1,0
NTBF,AH2017,2017,8,31,2122,33.41,-87.87,33.41,-87.87,0,-1,0
NTBG,AH2017,2017,9,1,11,32.8,-87.36,32.8,-87.36,0,-1,0
NTBH,AH2017,2017,9,1,1901,37.39,-83.2,37.39,-83.2,0,-1,0
NTBI,AH2017,2017,8,31,1453,34.57,-90.14,34.57,-90.14,0,-1,0
NTBJ,AH2017,2017,8,31,1550,33.95,-88.75,33.95,-88.75,0,-1,0
NTBK,AH2017,2017,8,31,1619,34.61,-88.84,34.61,-88.84,0,-1,0
NTBL,AH2017,2017,8,31,1624,34.3,-89.87,34.3,-89.87,0,-1,0
NTBM,AH2017,2017,8,31,1628,34.29,-88.87,34.29,-88.87,0,-1,0
NTBN,AH2017,2017,8,31,1636,34.44,-90.1,34.44,-90.1,0,-1,0
NTBO,AH2017,2017,8,31,1640,33.85,-89.01,33.85,-89.01,0,-1,0
NTBP,AH2017,2017,8,31,1658,34.39,-88.92,34.39,-88.92,0,-1,0
NTBQ,AH2017,2017,8,31,1703,34.88,-88.96,34.88,-88.96,0,-1,0
NTBR,AH2017,2017,8,31,1733,34.52,-90.16,34.52,-90.16,0,-1,0
NTBS,AH2017,2017,8,31,1749,34.96,-90.03,34.96,-90.03,0,-1,0
NTBT,AH2017,2017,8,31,1805,34.72,-90.46,34.72,-90.46,0,-1,0
NTBU,AH2017,2017,8,31,1849,35.02,-89.02,35.02,-89.02,0,-1,0
NTBV,AH2017,2017,8,31,1912,34.01,-88.89,34.01,-88.89,0,-1,0
NTBW,AH2017,2017,8,31,1926,34.79,-88.15,34.79,-88.15,0,-1,0
NTBX,AH2017,2017,8,31,2009,35.25,-88.27,35.25,-88.27,0,-1,0
NTBY,AH2017,2017,8,31,2023,35.4,-87.97,35.4,-87.97,0,-1,0
NTBZ,AH2017,2017,8,31,2029,35.27,-88.84,35.27,-88.84,0,-1,0
NTCA,AH2017,2017,8,31,2124,35.26,-87.49,35.26,-87.49,0,-1,0
NTCB,AH2017,2017,8,31,2142,35.41,-87.24,35.41,-87.24,0,-1,0
NTCC,AH2017,2017,8,31,2256,36.22,-86.78,36.22,-86.78,0,-1,0
NTCD,AH2017,2017,9,1,50,35.89,-87.06,35.89,-87.06,0,-1,0
NTCE,AH2017,2017,9,1,115,35.44,-86.93,35.44,-86.93,0,-1,0
NTCF,AH2017,2017,9,1,2243,35.5,-81.9,35.5,-81.9,0,-1,0
NTCG,AH2017,2017,9,1,2258,35.48,-80.76,35.48,-80.76,0,-1,0
NTCH,AH2017,2017,9,1,2311,35.4,-80.81,35.4,-80.81,0,-1,0
NTCI,AH2017,2017,9,1,1816,35.34,-80.24,35.34,-80.24,0,-1,0
NTCJ,AH2017,2017,9,1,2104,35.53,-78.71,35.53,-78.71,0,-1,0
NTCK,AH2017,2017,9,1,2113,35.0,-79.5,35.0,-79.5,0,-1,0
NTCL,AH2017,2017,9,1,2124,34.79,-79.5,34.79,-79.5,0,-1,0
NTCM,AH2017,2017,9,1,2158,35.29,-79.1,35.29,-79.1,0,-1,0
NTCN,AH2017,2017,9,1,2303,35.43,-77.74,35.43,-77.74,0,-1,0
NTCO,AH2017,2017,8,31,2347,33.83,-79.31,33.83,-79.31,0,-1,0
HNTA,AH2017,2017,8,25,1543,28.74,-95.74,28.74,-95.74,0,-1,0
HNTB,AH2017,2017,8,25,1622,28.81,-95.64,28.81,-95.64,0,-1,0
HNTC,AH2017,2017,8,25,1847,29.3,-94.79,29.3,-94.79,0,-1,0
HNTD,AH2017,2017,8,25,1908,28.86,-95.67,28.86,-95.67,0,-1,0
HNTF,AH2017,2017,8,25,1941,29.25,-94.9,29.25,-94.9,0,-1,0
HNTG,AH2017,2017,8,25,2003,28.93,-95.43,28.93,-95.43,0,-1,0
HNTL,AH2017,2017,8,25,2219,29.01,-95.76,29.01,-95.76,0,-1,0
HNTM,AH2017,2017,8,25,2230,29.1,-95.76,29.1,-95.76,0,-1,0
HNTN,AH2017,2017,8,25,2241,29.08,-95.73,29.08,-95.73,0,-1,0
HNTP,AH2017,2017,8,25,2335,29.1,-95.37,29.1,-95.37,0,-1,0
HNTQ,AH2017,2017,8,25,2338,29.19,-94.96,29.19,-94.96,0,-1,0
HNTR,AH2017,2017,8,25,2353,29.07,-95.13,29.07,-95.13,0,-1,0
HNTS,AH2017,2017,8,26,45,29.02,-94.95,29.02,-94.95,0,-1,0
HNTT,AH2017,2017,8,26,118,28.99,-95.17,28.99,-95.17,0,-1,0
HNTU,AH2017,2017,8,26,133,29.01,-95.1,29.01,-95.1,0,-1,0
HNTV,AH2017,2017,8,26,205,29.18,-95.33,29.18,-95.33,0,-1,0
HNTW,AH2017,2017,8,26,238,29.36,-95.64,29.36,-95.64,0,-1,0
HNTX,AH2017,2017,8,26,557,29.54,-94.35,29.54,-94.35,0,-1,0
HNTY,AH2017,2017,8,26,754,29.09,-95.72,29.09,-95.72,0,-1,0
HNTZ,AH2017,2017,8,26,844,29.5,-95.91,29.5,-95.91,0,-1,0
HNTAA,AH2017,2017,8,26,924,29.63,-94.68,29.63,-94.68,0,-1,0
HNTAB,AH2017,2017,8,26,1045,30.1,-94.84,30.1,-94.84,0,-1,0
HNTAC,AH2017,2017,8,26,1100,30.06,-94.6,30.06,-94.6,0,-1,0
HNTAD,AH2017,2017,8,26,1354,30.47,-95.41,30.47,-95.41,0,-1,0
HNTAE,AH2017,2017,8,26,1452,30.37,-95.1,30.37,-95.1,0,-1,0
HNTAF,AH2017,2017,8,26,1752,29.64,-95.88,29.64,-95.88,0,-1,0
HNTAG,AH2017,2017,8,26,2317,29.48,-95.78,29.48,-95.78,0,-1,0
HNTAH,AH2017,2017,8,26,2357,30.27,-95.61,30.27,-95.61,0,-1,0
HNTAI,AH2017,2017,8,27,420,29.64,-95.14,29.64,-95.14,0,-1,0
HNTAJ,AH2017,2017,8,27,625,29.73,-95.1,29.73,-95.1,0,-1,0
HNTAK,AH2017,2017,8,27,632,29.64,-94.95,29.64,-94.95,0,-1,0
HNTAL,AH2017,2017,8,27,658,29.19,-95.03,29.19,-95.03,0,-1,0
HNTAM,AH2017,2017,8,27,715,29.8,-94.84,29.8,-94.84,0,-1,0
HNTAN,AH2017,2017,8,27,758,28.87,-95.9,28.87,-95.9,0,-1,0
HNTAO,AH2017,2017,8,27,815,29.58,-95.8,29.58,-95.8,0,-1,0
HNTAP,AH2017,2017,8,27,819,29.7,-94.87,29.7,-94.87,0,-1,0
HNTAQ,AH2017,2017,8,27,840,29.96,-95.8,29.96,-95.8,0,-1,0
HNTAR,AH2017,2017,8,27,928,29.12,-95.72,29.12,-95.72,0,-1,0
HNTAS,AH2017,2017,8,27,1001,29.23,-95.14,29.23,-95.14,0,-1,0
